movieId,rating,userId
204100052.0,4.3,383
422215273.0,0.0,384
422214146.0,4.7,385
223600016.0,4.1,386
422221746.0,4.9,387
422207150.0,4.8,388
345800002.0,4.5,389
422207415.0,4.6,390
223600003.0,4.4,391
422208807.0,4.7,392
422207233.0,4.0,393
422216493.0,4.5,394
422215666.0,4.8,395
248700054.0,4.9,396
422201117.0,4.9,397
422205552.0,0.0,398
200400013.0,0.0,399
422219682.0,5.0,400
422219861.0,4.5,401
422205345.0,5.0,402
422213524.0,0.0,403
100180189.0,4.6,404
422218277.0,5.0,405
422210950.0,0.0,406
200900037.0,4.5,407
222600055.0,5.0,408
201600144.0,4.8,409
422204657.0,4.9,410
422217843.0,5.0,411
422215425.0,5.0,412
201600206.0,0.0,413
223600058.0,4.7,414
422203809.0,3.9,415
232500001.0,4.6,416
422211230.0,4.3,417
422206504.0,5.0,418
201600072.0,4.2,419
100150059.0,4.6,420
422214148.0,4.5,421
232100012.0,3.8,422
100230070.0,4.9,423
222600030.0,5.0,424
422219890.0,0.0,425
422205333.0,5.0,426
422206102.0,4.6,427
100100001.0,4.8,428
422219149.0,5.0,429
422207892.0,4.3,430
422213308.0,4.5,431
422217961.0,5.0,432
422215334.0,5.0,433
422205382.0,4.3,434
422205434.0,4.9,435
422200736.0,4.5,436
204900128.0,4.7,437
422203299.0,5.0,438
422201120.0,4.7,439
422220083.0,5.0,440
422217476.0,0.0,441
237100001.0,4.0,442
422213991.0,0.0,443
422209314.0,3.4,444
249500027.0,4.4,445
204900116.0,4.5,446
422210146.0,4.6,447
422216676.0,0.0,448
422203534.0,5.0,449
331300002.0,4.5,450
213300003.0,4.7,451
245500002.0,4.7,452
331300023.0,4.1,453
422205673.0,4.6,454
256700017.0,4.9,455
100550385.0,4.9,456
422202151.0,4.8,457
204900157.0,5.0,458
345800014.0,4.3,459
200400048.0,4.3,460
422203146.0,4.8,461
422209707.0,4.8,462
422203477.0,4.0,463
422219317.0,0.0,464
422205736.0,0.0,465
318900003.0,4.8,466
422205600.0,4.8,467
422209134.0,0.0,468
422203670.0,4.4,469
224100004.0,5.0,470
422200342.0,4.9,471
422213068.0,0.0,472
422209706.0,4.8,473
422209053.0,5.0,474
422214928.0,0.0,475
293500010.0,5.0,476
318900006.0,4.3,477
422212314.0,5.0,478
422222535.0,4.7,479
422214186.0,5.0,480
422215556.0,5.0,481
412800002.0,4.8,482
386000014.0,4.8,483
422218826.0,5.0,484
201900022.0,3.0,485
422206798.0,5.0,486
422207868.0,5.0,487
204100077.0,5.0,488
249500010.0,4.4,489
224100033.0,4.4,490
248100018.0,5.0,491
422218827.0,5.0,492
213300012.0,3.5,493
365000017.0,4.6,494
422216287.0,5.0,495
422207792.0,4.8,496
422215348.0,5.0,497
422206421.0,4.1,498
422211974.0,4.7,499
422215274.0,4.5,500
422205150.0,4.8,501
422219022.0,5.0,502
422207795.0,4.8,503
100210016.0,4.5,504
422209295.0,5.0,505
422205053.0,4.5,506
422205163.0,4.9,507
248700003.0,4.9,508
422208830.0,4.7,509
422204792.0,4.0,510
422203476.0,4.0,511
200500293.0,4.8,512
422203535.0,5.0,513
422203132.0,0.0,514
422207893.0,3.0,515
422212248.0,4.0,516
100160021.0,4.2,517
422218339.0,1.0,518
422209042.0,5.0,519
308500035.0,4.6,520
223600039.0,4.1,521
345800003.0,4.6,522
331300007.0,5.0,523
419200010.0,5.0,524
422201374.0,4.8,525
422209047.0,4.8,526
422210954.0,5.0,527
318900022.0,3.4,528
422205932.0,4.7,529
422219308.0,4.9,530
422203541.0,4.9,531
100150033.0,4.7,532
422203505.0,4.9,533
422207812.0,5.0,534
422213958.0,0.0,535
207500001.0,4.9,536
422219147.0,5.0,537
208000001.0,4.8,538
422208325.0,4.4,539
100230059.0,4.9,540
226200019.0,4.8,541
422200376.0,4.4,542
422205622.0,4.6,543
422214001.0,5.0,544
422211388.0,5.0,545
422218572.0,5.0,546
422205683.0,4.5,547
201600141.0,4.8,548
422208238.0,5.0,549
422202045.0,4.9,550
422202531.0,4.8,551
293500011.0,5.0,552
422215349.0,5.0,553
201600200.0,0.0,554
422208061.0,4.8,555
248700053.0,4.9,556
422202253.0,4.9,557
100170017.0,4.5,558
422218657.0,4.7,559
422210279.0,4.6,560
422209046.0,5.0,561
100220010.0,4.8,562
422216594.0,4.9,563
422210943.0,3.5,564
422209710.0,4.8,565
100150072.0,5.0,566
422218132.0,4.9,567
422209255.0,4.0,568
422204924.0,3.0,569
243900012.0,5.0,570
308500018.0,4.9,571
422219287.0,5.0,572
251900019.0,4.9,573
422216449.0,4.5,574
422203145.0,4.4,575
201600067.0,0.0,576
422212313.0,5.0,577
422216416.0,4.6,578
422218100.0,4.8,579
204100021.0,5.0,580
204900119.0,5.0,581
308500013.0,4.9,582
422219888.0,0.0,583
422204777.0,4.1,584
243900004.0,5.0,585
422209718.0,4.8,586
412800003.0,4.8,587
422209095.0,5.0,588
422209663.0,4.5,589
249500006.0,4.9,590
422201725.0,5.0,591
422216556.0,4.9,592
213300058.0,3.6,593
422201124.0,4.5,594
422205692.0,4.9,595
422216516.0,0.0,596
201600198.0,4.2,597
100150036.0,5.0,598
422220040.0,0.0,599
422204151.0,5.0,600
422203798.0,0.0,601
304900038.0,4.9,602
422204659.0,4.9,603
422211231.0,5.0,604
358300003.0,5.0,605
422217840.0,5.0,606
422218902.0,0.0,607
422200264.0,4.5,608
204100082.0,5.0,609
422218283.0,4.8,610
422209717.0,4.8,611
422206541.0,4.8,612
226200009.0,5.0,613
422205884.0,4.0,614
422206513.0,5.0,615
100140034.0,4.0,616
422209719.0,4.8,617
422216296.0,4.0,618
304300002.0,4.6,619
223600001.0,4.4,620
422205819.0,4.5,621
422206141.0,4.5,622
422204776.0,4.4,623
422212874.0,0.0,624
224100017.0,4.7,625
422218571.0,5.0,626
422205810.0,4.6,627
422214579.0,0.0,628
422205326.0,0.0,629
304300003.0,4.6,630
422206537.0,5.0,631
100190050.0,0.0,632
249500005.0,4.4,633
422213959.0,0.0,634
422206917.0,4.2,635
204100037.0,5.0,636
422218905.0,5.0,637
422207423.0,4.5,638
422208183.0,4.6,639
422209443.0,4.3,640
422206921.0,4.4,641
222600033.0,5.0,642
422204925.0,3.9,643
331300017.0,4.5,644
100180029.0,3.7,645
365000018.0,4.6,646
422202727.0,0.0,647
422208934.0,3.5,648
422206437.0,3.2,649
422218342.0,5.0,650
207300009.0,4.8,651
422205227.0,4.7,652
422212361.0,5.0,653
422203470.0,4.9,654
422207791.0,4.8,655
248700075.0,4.8,656
422210751.0,4.5,657
422214185.0,0.0,658
422218113.0,0.0,659
100150065.0,5.0,660
222600042.0,4.4,661
422219580.0,4.8,662
422209254.0,5.0,663
422209709.0,4.8,664
422205211.0,4.4,665
422219399.0,5.0,666
225200013.0,4.8,667
422219995.0,0.0,668
200500289.0,4.0,669
201600165.0,0.0,670
422216553.0,0.0,671
422209708.0,4.8,672
365000015.0,4.6,673
422203506.0,4.5,674
422210192.0,5.0,675
422222544.0,5.0,676
422218098.0,4.8,677
226200023.0,5.0,678
422219288.0,5.0,679
345800009.0,4.9,680
222600053.0,5.0,681
422205242.0,5.0,682
422209444.0,4.3,683
422208862.0,4.5,684
422208811.0,5.0,685
422206822.0,4.8,686
308500015.0,4.9,687
223600023.0,4.5,688
422207959.0,0.0,689
422203484.0,5.0,690
422209605.0,4.9,691
308100018.0,4.9,692
208200014.0,4.9,693
422219887.0,0.0,694
422211998.0,0.0,695
422203976.0,4.9,696
422218364.0,0.0,697
206700001.0,4.4,698
226200003.0,5.0,699
422214134.0,5.0,700
422200265.0,4.5,701
422207414.0,4.8,702
422210281.0,4.6,703
422206716.0,5.0,704
422211219.0,4.7,705
204900010.0,4.5,706
205100236.0,5.0,707
422203478.0,0.0,708
222600008.0,4.3,709
377400002.0,4.9,710
100240071.0,5.0,711
249500004.0,4.8,712
207500002.0,4.9,713
422205805.0,4.6,714
422217964.0,0.0,715
308500009.0,4.9,716
204100078.0,5.0,717
422219400.0,5.0,718
365000014.0,4.6,719
422208160.0,5.0,720
422201356.0,4.9,721
422212533.0,0.0,722
422217841.0,5.0,723
225300002.0,4.0,724
422206511.0,4.7,725
422214149.0,4.7,726
422200182.0,5.0,727
100150093.0,5.0,728
422209796.0,5.0,729
422203471.0,4.9,730
422204150.0,5.0,731
204900009.0,4.8,732
422220084.0,5.0,733
422205181.0,4.7,734
365000016.0,4.6,735
100130010.0,5.0,736
422207849.0,0.0,737
422202173.0,4.7,738
422209604.0,5.0,739
422218573.0,5.0,740
422211606.0,5.0,741
422203479.0,0.0,742
232100005.0,5.0,743
422208817.0,5.0,744
422214159.0,5.0,745
422219683.0,5.0,746
422205811.0,4.6,747
365000019.0,4.6,748
422208345.0,4.1,749
422210712.0,0.0,750
204100027.0,5.0,751
422215090.0,0.0,752
422205120.0,0.0,753
422212330.0,4.6,754
422218629.0,4.5,755
422207807.0,4.7,756
422211909.0,4.9,757
422203463.0,3.8,758
100230057.0,4.9,759
100150066.0,5.0,760
422219318.0,0.0,761
422207575.0,0.0,762
232500021.0,5.0,763
422207021.0,5.0,764
422205809.0,4.6,765
204100053.0,4.0,766
422215270.0,0.0,767
201600003.0,3.5,768
422208890.0,4.7,769
422218380.0,0.0,770
422215946.0,3.7,771
422217913.0,0.0,772
422206030.0,0.0,773
422203473.0,4.0,774
422218426.0,0.0,775
214000012.0,4.4,776
422200365.0,5.0,777
422211997.0,4.3,778
422211840.0,5.0,779
204000071.0,4.8,780
422212326.0,5.0,781
345800028.0,4.3,782
422206897.0,0.0,783
422212374.0,5.0,784
331300019.0,5.0,785
422218829.0,5.0,786
422209634.0,4.6,787
248700001.0,4.6,788
422211490.0,4.4,789
422210957.0,5.0,790
248700057.0,5.0,791
201100040.0,5.0,792
422209045.0,5.0,793
329700004.0,5.0,794
422211119.0,5.0,795
204900155.0,5.0,796
422201092.0,5.0,797
422218332.0,0.0,798
422219286.0,5.0,799
422216896.0,5.0,800
256700007.0,4.8,801
222600014.0,4.8,802
422211489.0,4.8,803
422209724.0,4.8,804
422211111.0,5.0,805
422217820.0,0.0,806
226200017.0,4.3,807
399200001.0,4.7,808
422216487.0,4.8,809
213300004.0,5.0,810
318900010.0,4.6,811
422211530.0,5.0,812
422217091.0,5.0,813
422212373.0,5.0,814
422202168.0,5.0,815
422207413.0,4.4,816
422218897.0,5.0,817
422207030.0,0.0,818
422203542.0,4.3,819
422218101.0,4.8,820
422217698.0,0.0,821
422210047.0,4.6,822
100190049.0,0.0,823
422218203.0,4.0,824
201600068.0,0.0,825
222600028.0,5.0,826
422204947.0,4.7,827
223600040.0,4.1,828
422206151.0,0.0,829
422215947.0,4.0,830
422201119.0,4.7,831
422214321.0,4.1,832
422219322.0,5.0,833
224100002.0,4.1,834
422214343.0,5.0,835
204000033.0,4.8,836
422218631.0,4.5,837
343100041.0,4.6,838
256700012.0,4.8,839
422210280.0,4.6,840
100250032.0,4.7,841
232500011.0,5.0,842
422207787.0,4.8,843
422220043.0,0.0,844
422205808.0,4.6,845
355500010.0,4.1,846
422219323.0,5.0,847
422203371.0,4.3,848
213300094.0,4.4,849
222600031.0,5.0,850
422210591.0,0.0,851
256700020.0,5.0,852
422218110.0,0.0,853
422211878.0,4.7,854
422216596.0,5.0,855
422207401.0,5.0,856
422217229.0,0.0,857
422213287.0,0.0,858
422206823.0,4.8,859
100180089.0,4.7,860
422219315.0,5.0,861
422208837.0,1.0,862
422218116.0,0.0,863
422219320.0,5.0,864
422206512.0,5.0,865
249500002.0,4.8,866
422208920.0,5.0,867
293500009.0,0.0,868
422207400.0,5.0,869
422216990.0,4.1,870
422207729.0,5.0,871
200400041.0,4.0,872
422219537.0,0.0,873
422216271.0,4.9,874
365000013.0,4.6,875
422222068.0,0.0,876
422219812.0,0.0,877
422217967.0,5.0,878
422216831.0,5.0,879
422202684.0,0.0,880
223600032.0,4.7,881
422209699.0,4.2,882
422208889.0,0.0,883
345800007.0,4.9,884
100270008.0,4.8,885
422218633.0,4.5,886
422222530.0,0.0,887
422215269.0,0.0,888
422214281.0,0.0,889
422219223.0,5.0,890
256700001.0,4.9,891
422211229.0,5.0,892
422205806.0,4.6,893
422209215.0,0.0,894
206200037.0,4.8,895
422216812.0,0.0,896
100180086.0,0.0,897
422217965.0,0.0,898
204100079.0,5.0,899
422200377.0,4.4,900
422205885.0,3.5,901
422219818.0,0.0,902
422208329.0,5.0,903
201600157.0,5.0,904
422221765.0,5.0,905
223600057.0,0.0,906
251900024.0,5.0,907
422219558.0,4.4,908
422201809.0,4.7,909
422205415.0,5.0,910
422200039.0,4.8,911
422206042.0,4.8,912
248700027.0,4.8,913
422214339.0,4.8,914
223600036.0,4.4,915
422205804.0,4.6,916
422217353.0,0.0,917
232100003.0,5.0,918
422215347.0,5.0,919
422211548.0,4.8,920
422217000.0,0.0,921
248700056.0,5.0,922
422219589.0,0.0,923
318900017.0,5.0,924
422204913.0,0.0,925
100230064.0,4.9,926
100230071.0,5.0,927
248700041.0,4.7,928
422206540.0,0.0,929
224100001.0,5.0,930
206200062.0,5.0,931
422221951.0,4.9,932
422216292.0,5.0,933
422218746.0,4.8,934
422218828.0,5.0,935
422207411.0,4.4,936
100120068.0,5.0,937
100230077.0,4.0,938
204000059.0,4.6,939
100190183.0,4.8,940
421800001.0,4.8,941
422205240.0,5.0,942
422207386.0,0.0,943
422209426.0,4.0,944
422204145.0,5.0,945
256700011.0,4.8,946
422211999.0,5.0,947
422218333.0,0.0,948
249500012.0,4.6,949
422215431.0,5.0,950
422208075.0,2.0,951
422201352.0,3.6,952
213300013.0,4.8,953
331300001.0,5.0,954
422219661.0,0.0,955
422209720.0,4.8,956
248700043.0,5.0,957
422206043.0,4.8,958
422213279.0,5.0,959
422211549.0,4.8,960
422200266.0,4.5,961
422214011.0,5.0,962
422209711.0,4.8,963
248700073.0,4.4,964
100220037.0,4.8,965
422212097.0,4.6,966
293500014.0,4.5,967
422219588.0,0.0,968
100190176.0,5.0,969
422222543.0,5.0,970
422216605.0,5.0,971
422209431.0,4.0,972
419200006.0,5.0,973
248700040.0,5.0,974
222200007.0,5.0,975
386000044.0,5.0,976
422208164.0,0.0,977
213300005.0,5.0,978
422205122.0,5.0,979
100280011.0,4.8,980
365000011.0,4.6,981
422216603.0,4.8,982
422216602.0,4.5,983
204900080.0,5.0,984
422217845.0,0.0,985
248700002.0,4.5,986
422208861.0,5.0,987
422217958.0,0.0,988
422211200.0,5.0,989
248700072.0,5.0,990
422214372.0,0.0,991
422208764.0,5.0,992
422205162.0,4.9,993
345800008.0,4.9,994
422207808.0,5.0,995
237800007.0,5.0,996
213300001.0,4.9,997
422207023.0,5.0,998
253900009.0,4.8,999
413400001.0,4.5,1000
422207815.0,4.6,1001
422200887.0,0.0,1002
422209235.0,0.0,1003
422214000.0,3.3,1004
422212892.0,4.7,1005
422203901.0,4.7,1006
422209635.0,4.6,1007
422209643.0,0.0,1008
226200025.0,0.0,1009
422217955.0,0.0,1010
422214117.0,4.8,1011
422202153.0,4.8,1012
365000012.0,4.6,1013
422210480.0,0.0,1014
422213999.0,0.0,1015
422210948.0,5.0,1016
422205888.0,5.0,1017
204100075.0,5.0,1018
422215526.0,5.0,1019
422219862.0,0.0,1020
422214342.0,4.7,1021
100230076.0,4.0,1022
422216064.0,0.0,1023
422216098.0,4.5,1024
422206806.0,4.3,1025
293500004.0,0.0,1026
100750038.0,4.6,1027
248700102.0,4.6,1028
422222135.0,5.0,1029
422209094.0,5.0,1030
422209427.0,4.0,1031
422215096.0,4.0,1032
422202864.0,0.0,1033
422222532.0,0.0,1034
422204914.0,5.0,1035
422200151.0,5.0,1036
213300016.0,4.9,1037
422209296.0,5.0,1038
422207574.0,0.0,1039
422220041.0,0.0,1040
422222134.0,5.0,1041
422203321.0,5.0,1042
223600017.0,5.0,1043
422217480.0,4.8,1044
422210711.0,5.0,1045
422207677.0,4.8,1046
248700032.0,4.2,1047
422219216.0,5.0,1048
422216293.0,5.0,1049
100210015.0,4.8,1050
422220469.0,4.5,1051
248700074.0,4.8,1052
100150091.0,5.0,1053
422209430.0,4.0,1054
422210198.0,5.0,1055
422219666.0,0.0,1056
100180080.0,5.0,1057
422205635.0,4.9,1058
222600056.0,0.0,1059
422206824.0,4.8,1060
422207020.0,5.0,1061
422212360.0,5.0,1062
343100028.0,5.0,1063
422219150.0,5.0,1064
264500018.0,4.3,1065
422209374.0,0.0,1066
386000042.0,5.0,1067
248700034.0,4.7,1068
422203143.0,4.0,1069
422215267.0,4.5,1070
422208781.0,5.0,1071
422216214.0,0.0,1072
100150041.0,3.5,1073
422213312.0,4.6,1074
422220398.0,0.0,1075
422201354.0,5.0,1076
422218202.0,4.0,1077
222600052.0,5.0,1078
422205375.0,5.0,1079
422208327.0,5.0,1080
422217292.0,4.8,1081
422205164.0,4.9,1082
386000008.0,4.8,1083
226200031.0,5.0,1084
422203298.0,5.0,1085
422207655.0,5.0,1086
422212343.0,0.0,1087
422221911.0,5.0,1088
422212247.0,5.0,1089
422217478.0,0.0,1090
422219587.0,0.0,1091
213300007.0,4.8,1092
309300012.0,4.5,1093
422207870.0,0.0,1094
422219577.0,4.9,1095
222600016.0,5.0,1096
335100004.0,5.0,1097
422207799.0,4.6,1098
422216291.0,5.0,1099
100900001.0,4.2,1100
422215608.0,5.0,1101
422207869.0,0.0,1102
422201366.0,4.8,1103
422218103.0,0.0,1104
422202216.0,4.8,1105
422205612.0,0.0,1106
422207161.0,5.0,1107
422201774.0,5.0,1108
422205160.0,4.9,1109
422214340.0,4.8,1110
422212873.0,0.0,1111
422206144.0,4.3,1112
422215124.0,0.0,1113
422207219.0,3.0,1114
422210445.0,4.5,1115
422205807.0,4.6,1116
422212870.0,5.0,1117
204900127.0,4.7,1118
248700055.0,5.0,1119
304900016.0,4.9,1120
207500003.0,5.0,1121
422207794.0,4.8,1122
422200262.0,4.5,1123
422212375.0,5.0,1124
422218613.0,0.0,1125
422217969.0,0.0,1126
225200015.0,4.8,1127
226200007.0,5.0,1128
422220466.0,4.8,1129
100210014.0,5.0,1130
213300064.0,4.7,1131
201600191.0,0.0,1132
422208156.0,4.6,1133
422219891.0,0.0,1134
213300093.0,3.4,1135
213300011.0,3.4,1136
422205637.0,4.9,1137
422219446.0,0.0,1138
422208859.0,4.0,1139
422218634.0,0.0,1140
248700058.0,5.0,1141
422219586.0,0.0,1142
422210709.0,5.0,1143
422216552.0,0.0,1144
232500014.0,5.0,1145
422219024.0,0.0,1146
422216668.0,0.0,1147
201100053.0,3.0,1148
206200079.0,5.0,1149
248700105.0,4.6,1150
422219512.0,0.0,1151
422209722.0,4.8,1152
